city,name,displayName,region,longitude,latitude,userRating
Bandung,Swiss-Belresort Dago Heritage Bandung,Swiss-Belresort Dago Heritage Bandung,"Dago Atas, Bandung",107.6252879,-6.8669056,4
Bandung,Grandia Hotel Bandung,Grandia Hotel Bandung,"Cihampelas, Bandung",107.604483,-6.900855,4
Bandung,V Hotel & Residence,V Hotel & Residence,"Pasteur, Bandung",107.584433,-6.881761,4
Bandung,d'primahotel Bandung,d'primahotel Bandung,"Sukajadi, Bandung",107.596367,-6.886018,4
Bandung,Hotel Dafam Rio,Hotel Dafam Rio,"Jalan Riau, Bandung",107.62925259768964,-6.914218513250424,4
Medan,Saka Hotel Medan,Saka Hotel Medan,"Medan Sunggal, Medan",98.626657,3.588622,4
Medan,OYO 873 Kamani Homestay Syariah,OYO 873 Kamani Homestay Syariah,"Medan Sunggal, Medan",98.62827629999992,3.571947,4
Banda Aceh,Arabia Hotel,Arabia Hotel,"Kuta Alam, Banda Aceh",95.32019420000006,5.557784499999999,4
Banda Aceh,Ayani Hotel Banda Aceh,Ayani Hotel Banda Aceh,"Kuta Alam, Banda Aceh",95.319169,5.556965,4
Banda Aceh,MyHome Hotel Aceh,MyHome Hotel Aceh,"Kuta Alam, Banda Aceh",95.3202692,5.556309799999999,4
Padang,HW Hotel Padang,HW Hotel Padang,"Padang Barat, Padang",100.355494022369,-0.958362233906709,4
Padang,OYO 3092 Falah Residence Syariah,OYO 3092 Falah Residence Syariah,"Padang Timur, Padang",100.39740679449484,-0.9464238829851408,4
Padang,Hotel Savali,Hotel Savali,"Padang Barat, Padang",100.355162,-0.9573,4
Padang,UNP Hotel & Convention Center,UNP Hotel & Convention Center,"Padang Utara, Padang",100.3504613,-0.8993410000000001,4
Padang,OYO 4010 Zaara Guest House Syariah,OYO 4010 Zaara Guest House Syariah,"Padang Timur, Padang",100.3767538,-0.9465224,4
Padang,Palanta Roemah Kajoe Syariah,Palanta Roemah Kajoe Syariah,"Lubuk Begalung, Padang",100.38020419999998,-0.9643718999999998,4
Padang,Fafan Budget Hotel Syariah,Fafan Budget Hotel Syariah,"Padang Utara, Padang",100.3579389,-0.9157572,4
Palembang,OYO 236 Penginapan Rumah Hijau,OYO 236 Penginapan Rumah Hijau,"Ilir Timur II, Palembang",104.73578939999992,-2.955325,4
Palembang,Bina Darma Hotel Palembang,Bina Darma Hotel Palembang,"Seberang Ulu I, Palembang",104.7727545,-2.997658,4
Palembang,Radial Mas,Radial Mas,"Bukit Kecil, Palembang",104.7486192005249,-2.9814977980487085,4
Bogor,THE 1O1 Bogor Suryakancana,THE 1O1 Bogor Suryakancana,"Jalan Suryakencana, Bogor",106.80296003635408,-6.607528257682807,4
Bogor,Swiss-Belcourt Bogor,Swiss-Belcourt Bogor,"Tanah Sareal, Bogor",106.7819359,-6.5535235,4
Bogor,The Highland Park Resort Bogor,The Highland Park Resort Bogor,"Ciapus, Bogor",106.729335,-6.658037,4
Bogor,Izi Hotel,Izi Hotel,"Pakuan, Bogor",106.8127867962952,-6.60548629470116,4
Bogor,Lido Lake Resort by MNC Hotel,Lido Lake Resort by MNC Hotel,"Lido, Bogor",106.80795,-6.7448904,4
Bogor,Royal Hotel Bogor,Royal Hotel Bogor,"Juanda, Bogor",106.795768737793,-6.60375499725342,4
Bogor,Hotel Permata Bogor,Hotel Permata Bogor,"Padjajaran, Bogor",106.80504772883604,-6.597454966707796,4
Bogor,CICO Resort (Cottage & Convention),CICO Resort (Cottage & Convention),"Bogor Utara, Bogor",106.83264,-6.590313,4
Bogor,Polaz  Bed & Brew,Polaz  Bed & Brew,"Bogor Utara, Bogor",106.816714,-6.581343,4
Semarang,Metro Park View Hotel,Metro Park View Hotel,"Semarang Tengah, Semarang",110.4232794,-6.971200199999999,4
Semarang,Wimarion Hotel Semarang,Wimarion Hotel Semarang,"Candisari, Semarang",110.41825745254756,-7.007911018174739,4
Semarang,Hotel Dafam Semarang,Hotel Dafam Semarang,"Semarang Tengah, Semarang",110.411366,-6.979482,4
Semarang,Grand Panorama Hotel,Grand Panorama Hotel,"Bandungan, Semarang",110.39090657867094,-7.204250616736443,4
Semarang,Terra Cassa Hotel,Terra Cassa Hotel,"Bandungan, Semarang",110.366437,-7.223311,4
Yogyakarta,PORTA by The Ambarrukmo,PORTA by The Ambarrukmo,"Depok, Yogyakarta",110.381978,-7.776703200000001,4
Yogyakarta,"KIMAYA Sudirman Yogyakarta, By HARRIS","KIMAYA Sudirman Yogyakarta, By HARRIS","Gondokusuman, Yogyakarta",110.3777969,-7.782718699999998,4
Yogyakarta,Sahid Raya Hotel & Convention Yogyakarta,Sahid Raya Hotel & Convention Yogyakarta,"Depok, Yogyakarta",110.414337,-7.779828,4
Yogyakarta,Greenhost Boutique Hotel,Greenhost Boutique Hotel,"Jalan Prawirotaman, Yogyakarta",110.369119,-7.820081,4
Yogyakarta,Bohemian Jogja Villas With Private Pool,Bohemian Jogja Villas With Private Pool,"Mlati, Yogyakarta",110.3591851,-7.7574578,4
Yogyakarta,Horison Ultima Riss Malioboro Yogyakarta,Horison Ultima Riss Malioboro Yogyakarta,"Gedongtengen, Yogyakarta",110.364412,-7.788017,4
Yogyakarta,@HOM Premiere Timoho,@HOM Premiere Timoho,"Umbulharjo, Yogyakarta",110.39245589999996,-7.798514499999999,4
Yogyakarta,favehotel Malioboro - Yogyakarta,favehotel Malioboro - Yogyakarta,"Kotabaru, Yogyakarta",110.369769,-7.785702,4
Solo,Grand Amira Hotel Solo by Azana,Grand Amira Hotel Solo by Azana,"Pasar Kliwon, Solo",110.828134,-7.584146,4
Solo,Mandala Wisata Hotel,Mandala Wisata Hotel,"Sondakan, Solo",110.798539,-7.564658,4
Solo,Kusuma Sahid Prince Hotel,Kusuma Sahid Prince Hotel,"Kampung Baru, Solo",110.826846,-7.566944,4
Surabaya,Best Western Papilio Hotel,Best Western Papilio Hotel,"Wonokromo, Surabaya",112.72998329999996,-7.331106199999998,4
Surabaya,MIRA inn Kayoon Surabaya City Center,MIRA inn Kayoon Surabaya City Center,"Genteng, Surabaya",112.74839799999997,-7.268157000000002,4
Surabaya,Hotel Majapahit Surabaya - MGallery,Hotel Majapahit Surabaya - MGallery,"Genteng, Surabaya",112.740077,-7.259726,4
